category	text																				
Non-anti-LGBT+ content	அனைவருக்கும் வணக்கம் தமிழ்   பேசுவோம்.. ஆணும் பெண்ணும் கல்யாணம் பண்ணனும் சொல்ற எல்லாருக்கும் ஒரு விஷயம் தெரிஞ்சுனும் உங்களுக்கு யார் இதை சொன்னாங்க... ச*** பண்றது எப்படின்னு சொல்லிக் கொடுத்தாங்களா.. யாருக்கு யாரும் சொல்லிக் கொடுப்பதில்லை யாருக்கு யார் மேல் காதல் வருவது என்று தெரியவில்லை ஆணும் பெண்ணும் தான் வாழ வேண்டுமென்றால் அதர்ஷ் பிபிள் எல்லாம் செத்துப்போவனுமா....																				
Non-anti-LGBT+ content	இது சரியானது என்று மருத்துவர்கள் கூறுகிறார்கள் அறிவியலை ஏற்ப்போம்																				
Non-anti-LGBT+ content	அத்தனை மீசைவச்ச  ஆம்பளங்க இருந்தும் எதுத்து கே.ட்காம உக்காந்து இருக்காங்க																				
Non-anti-LGBT+ content	நீங்கள் செய்யும் நல்ல காரியங்களில் எங்களுக்கும் பங்கு தாருங்கள் உங்களுடைய PAYTM இல்லைது google.pay நம்பரை பதிவிடவும் எங்களால் ஆனா உதவிகளை நாங்கள் செய்கிறோம்..																				
Non-anti-LGBT+ content	தொழில் நடத்த ஆள் வேணுனா வேளைக்காரனுக்கு பொண்ணகட்டிக்குடுங்கடா.; வீட்டுவேளைக்கு வேணும்னா வேலைக்காரியக் கல்யாணம்பண்டிக்கங்கடா.; ; எதுக்கு கல்யாணம் பன்றாங்கனு தெரியாத ஒரு முட்டாக்கூட்டம்.; Male or female If you want to be a independent , happily be a indepentent.; If you are dependent here don't argue with be a independent.																				
Homophobic	புண்ட	 உங்க லைஃப் நீங்க பாத்துப்பீங்க ஆனா அது சரியானது இல்ல	 Gay வா இருக்கவங்க எல்லாம் அரவாணி அரவாணி இருக்க வேண்டியவங்க போல																		
Non-anti-LGBT+ content	உங்களுக்கு எந்த உதவி வேணும்னாலும் என்கிட்ட சொல்லுங்க சகோதரி ஓகே	 இஸ் மை நம்பர் 6369699253 ஓகே bey                                      video super sister																			
Homophobic	செம்மரி ஆட்டு பிறவிகள்.	 தன் பாலை தானே சுவைக்க துடிப்பது.																			
Non-anti-LGBT+ content	அந்தம்மா படிக்காதவங்க இத பத்தி தெரியாது அதனால இப்படி பேசுராங்க..	 நீ படிச்சவன்தானே?..																			
Non-anti-LGBT+ content	நன்றி நன்றி நன்றி சகோதரரே இந்த திரைப்படம் நடித்த அனைத்து நண்பருக்கு நன்றி😇😭🤣😭😇🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏																				
Non-anti-LGBT+ content	ஓம் நமச்சிவாய 🙏																				
Non-anti-LGBT+ content	ம்ம்ம்ம் ஆமா தங்கம்																				
Transphobic	9 பன்னி இனா பிறவி பன்னி																				
Transphobic	இதுங்கள உள்ளே தூக்கி போட்டு மிதிக்கனும்.,..																				
Non-anti-LGBT+ content	Mr. Ash Pride  இந்த தீர்ப்புக்கு பின்னாடி ஒளிந்திருக்கும் நமது போராட்டம், தியாகம் எல்லாம் அவுங்களுக்கு எங்க தெரியபோகுது. Stupid மாதிரி கேள்வி கேட்குறாங்க.																				
Non-anti-LGBT+ content	தலைவா உங்களை எப்படி வாழ்த்துரதுனு தெரியல next part 2 க்கு waiting																				
Non-anti-LGBT+ content	அருமை கருத்து பதிவு தோழா																				
Non-anti-LGBT+ content	உன் மதத்துல இந்த ஓரினச்சோர்க்யாளர்களை என்ன செய்வேங்கனு சொல்ல முடியுமாட துலுக்க நாயே...																				
Transphobic	கடைகளில் தரும் பணத்துக்காக வும் பாலியல் தொழிலில் வரும் பணத்துக்காகவும் கல்யாணம் பண்ண ஆண்களையும் படிக்கும் பயன்களையும் அடிமை முறையில் பேன்கள் அடைய அணியா வைத்து திருநங்கையாக மதுறங்க அரசு திருநங்கை பெயர் வைக்குது																				
Non-anti-LGBT+ content	சகோதரா இந்த நடிப்பு வேற லெவல் அந்த அக்காவின் அன்பு அதைவிட அதிகமாக இருக்கின்றது...... ஆனந்தக் கண்ணீர் வருகின்றது எனக்கு 🙏🙏👍❤️																				
Non-anti-LGBT+ content	சகோதரி நீங்க ரொம்ப நல்லவங்க																				
Homophobic	தேவிடியா பையா... இன்றைக்கு பொட்டைபசங்க காதல் வரைக்கும் படம் எடுத்தவன் நாளைக்கு அம்மாவுக்கும் பையனுக்கும், அப்பாவுக்கும் பொண்ணுக்கும்ன்னு எடுக்க கூட தயங்கமாட்ட டா நாயே... உங்க அம்மா அப்பா செய்த பாவம்.... நீ																				
Non-anti-LGBT+ content	நல்லதே நடக்கும் சகோதரி வாழ்த்துக்கள் மென்மேலும் வளர																				
Non-anti-LGBT+ content	(திரு)நங்கைகள் என்று சொல்லி யாரும் தவறாக என்னாதீர்கள் அவர்களிடம் உண்மையாக பழகினால் 😍 உன்னை வாழ வைப்பார்கள்💖																				
Non-anti-LGBT+ content	நகராட்சி நான் லவ் பண்றேன் ஆனா நான் மதுரைல இருக்கேன் போன் நம்பர் தரவா																				
Non-anti-LGBT+ content	எனக்கு 60 வயதில் நல்ல நண்பர்வேனும்																				
Non-anti-LGBT+ content	கலாச்சார சிரழிவு ஏற்படும்....தமிழ்நாட்டீலாவது........																				
Non-anti-LGBT+ content	காவல் துறை என்னதான் பண்றகளோ																				
Non-anti-LGBT+ content	ushan Masthan  haha நல்ல attempt.. நான் ஓரினச்சேர்க்கையாளன் தான்! ஆனால் நான் அதற்காக நரகத்திற்கு போக மாட்டேன் என்று மிக தெளிவாக தெரியும்!																				
Transphobic		 இதுங்கள அராஜகம் குறையணுமுனா ஓவருவர்தரும் கத்திய வச்சி சொருகினாத்தன் இந்த சனியங்களுக்கு பயம் வரும். பாவம் பாத்து விடுறது தப்பு.																			
Non-anti-LGBT+ content	Bro நீங்க சேலம் ஆ																				
Non-anti-LGBT+ content	ப்ரோ உங்க வீடியோ எல்லாமே மெகா ஹிட் நான் உங்க கூட வந்து பிராங்க் பண்ணலாமா ரிப்ளை பண்ணுங்க ப்ரோ																				
Transphobic	இவள்ங்களை துடைப்பங்கட்டையா  அடிக்கனும்																				
Non-anti-LGBT+ content	மாலினி சகோதரி அருமை																				
Non-anti-LGBT+ content	வேர லெவல் பர்ஃபாமென்ஸ் கலகிபொடுஇருக்க போ																				
Homophobic	இந்த அநியாயத்தை தனி மனித உரிமை என்றால். ஹெரோயின், கஞ்சா ,எல்லா போதை வஸ்துக்களையும் பாவிப்பது தனி மனித உரிமையாகும்																				
Non-anti-LGBT+ content	நல்லா இருந்தது நிகழ்ச்சி																				
Non-anti-LGBT+ content	அண்ணா அருமை  சகோதரி வாழ்க பல்லாண்டு💯💯💯💯💯💯💯																				
Non-anti-LGBT+ content	திருநங்கைகள் அவர்கள் பெற்றோர்கள் தான்  அவர்களை தெய்வங்கலா ஆக்கவேண்டும் அவர்கள்	 வானத்தில் இருந்து குதித்தவர்கள் இல்லை																			
Non-anti-LGBT+ content	இது தவறு னு எனக்கும் தோணல. தனிமனித சுதந்திரம் பத்தி நாம தலையிட முடியாத ரொம்ப சிக்கலான விஷயம். இதுல நேர்மையாவும் எந்த பக்கத்துக்கும் பாதிப்பு வராம முடிவுகள் எடுக்கப்படனும்.																				
Non-anti-LGBT+ content	செல்லமே நீ ஒரு பேரழகு தங்கம்																				
Homophobic	தன் பால் ஈர்ப்பு இயற்கை.  அதைத் தடுக்கக்கூடாது என்பது மிகவும் அபத்தமானது.  அது இயற்கையானது அல்ல என்பதால் யோக்கியமற்றது.  இவர்கள் கூறும் ஒற்றைச் சொல் ‘எங்களுடைய தனிப்பட்ட உணர்வு”.  ஒரு குறிப்பிட்ட மக்களுடைய இயற்கைக்கு மாறுபட்ட உணர்வு சரி என்பதை ஏற்றுக்கொள்வது தவறு.  குடித்து குடும்பத்தை அழிப்பவன், பல பெண்களுடன்/ஆண்களுடன் கள்ள உறவு கொள்ளுபவர்கள், கொலை செய்பவர்கள், கொள்ளையடிப்பவர்கள் போன்ற சமூக விரோதிகளும் இது எங்கள் உணர்வு சம்பந்தப்பட்டது என்று எளிதாக சொல்லலாம்.  அதை ஏற்றுக்கொள்ள முடியுமா?  திருட வேண்டும் என்ற உணர்வு இயற்கையானதுதானே.. பல பேருடன் உறவு கொள்ளத்துடிப்பது இயற்கையானதுதானே.. பெற்றோரை கவனிக்க விரும்பாத உணர்வும் இயற்கைத்தானே.. அதையும் இனி தவறு அல்ல என்று சட்டம் இயற்றி அதற்கு வக்காலத்து வாங்குமா இந்த அரசு?																				
Homophobic	அசிங்கம்  அசிங்கம்																				
Non-anti-LGBT+ content	நன்றி நன்றான உரை																				
Non-anti-LGBT+ content	டார்வின் பரிணாம கோட்பாடுகள்ல ஓரின gay lesbian சேர்க்கை இயற்கைன்னு சொல்லிருக்காரு . அப்போ அவரும் ஓரின gay lesbian சேர்க்கையாளர்னு சொல்லுவிங்களா .அட போங்கடா ..																				
Homophobic	என்னதான் நடக்குது என்பதே புரியலப்பா சாமி. ஆணும் ஆணும், பெண்ணும், பெண்ணும்  அப்புறம் எதுக்குடா கல்யாணம் காதுகுத்து, இது நல்லது இல்ல 497உத்தரவு போட்டது பொண்டாட்டி புருஷன மதிக்கமாட்டா, 377பிள்ளைகள் அப்பா அம்மாவை மதிக்காது இனி இதுதான் நடக்கபோது																				
Homophobic	நாசமா அழிந்து போவதற்கான உச்சக்கட்ட வழி. தேவன் அருவருக்கும் மிகப்பெரிய பாவம். இப்படி தான் சோதோம் கொமோரா ல ஓரினசேர்க்கை செய்து மிதந்து கிட்டு இருந்தாங்க தேவன் அந்த நகரத்த மண்ணோட மண்ணாக்கினார். மறுபடியும் கொரோனா மாதிரி அழிவு வராம இருக்க அதை சட்டம் பூர்வமாக தவறு னு சொல்லனும். சோதோம் கொமோரா அழிந்ததற்க்கான ஆதாரங்கள் பூமியில் இருக்கிறது.																				
Non-anti-LGBT+ content	Rss,  bjp  நெனப்பு தான் வருகிறது  😂😂😂																				
Non-anti-LGBT+ content	5 பேர் ஓன்றாக சேர்ந்து ஒரு சிறிய தொழில் செய்யலாமே ..																				
Non-anti-LGBT+ content	இதுமாதிரி படங்கள் என்னைக்கோ வந்திருந்தா எங்கள மாதிரி இருக்கவுங்க எப்பயோ இதப்பத்தி பேசி நல்லா வாழ்ந்திருப்போம்..	 இதுகூட எங்களுக்கு ஒரு வாய்ப்பு தான்..	 	 	 அதுமாதிரி இங்க இருக்க கமெண்ட் எல்லாம் பாக்கும் போது தான் கொஞ்சம் தைரியம் வருது..	 எங்கள மாதிரி உள்ளவுங்களுக்கு நீங்க சப்போர்ட் பண்ணுவிங்கன்னு															
Non-anti-LGBT+ content	இறுதியாக  பேசிய பெண் மிகவும் சரியாக பேசி இருக்கிறார் உண்மையில் ஓரினச்சேர்க்கையாளர்களின் வாழ்க்கை மிகவும் கஷ்டம் என நான் புரிந்து கொண்டேன் வெளியவும் சொல்லமுடியாமல் வெளிக்காட்டிகவும் முடியாமல் கஷ்டப்படும் ஓரினச் சேர்க்கையாளர்களின் வாழ்க்கை மிகவும் வலி மிகுந்தது அவர்கள் கூறியது போல் எத்தனையோ ஓரினச்சேர்க்கையாளர்கள் ஆண்கள் பிடிக்காமல் வீட்டிற்காக திருமணம் செய்துகொண்ட ஆண்களும் உண்டு இந்த சமூகம் அவர்களை முழுமையாக எப்பொழுது ஏற்றுக் கொள்ளுமோ அப்பொழுதுதான் அவர்களும் நிம்மதியாக இவ்வுலகில் வாழ்வார்கள்																				
Non-anti-LGBT+ content	மிக அருமை , தெளிவான  மற்றும் யதார்த்தமான விளக்கம் . மனம் கலங்குகிறது .																				
Non-anti-LGBT+ content	அன்பு இருக்கும் இடத்தில் கடவுள் கருணை இருக்கும் வாழ்த்துக்கள் திருநங்கை உறவுகளுக்கு																				
Non-anti-LGBT+ content	உங்கள் போல் உள்ளவர்கள், வாழ்க்கை அமைய இறைவனை வேண்டுகிறேன். உங்கள் பேச்சு மிக அழகு, உண்மையை சொன்ன தங்கச்சிக்கு நன்றி, உங்கள் ஆசை நிறைவேறும்.வாழ்க்கைக்கு தேவையான பணத்தை சேர்த்து வைக்கவும். அருமை நன்றி மா👍🙏❤️																				
Non-anti-LGBT+ content	எனக்கு 60 வயதில் நல்ல நண்பர்வேனும்																				
Homophobic	மறுமை நாளின் அடையாளங்களில் ஒன்று நபி ஸல் அவர்களால்  1800 வருடங்கள் முன்பே  திரு குரான் மூலம் குறிப்பிட பட்டு உள்ளது																				
Non-anti-LGBT+ content	அட அரிபெடுத்த straight நாய்களா... நம்ம நாட்டோட cm, pm, govrner& President ellarum straight nu நம்புகிறேன். இப்படி இருக்கிறப்ப ஏன் நாடு வளர்ச்சி அடையல? இத்தனை பிரச்சனைகள்! ஏன். இந்த 377 ஆல் தான் இந்த நாடு அழிந்து போகும் சொன்னா... L-G-B-T ல் இருக்க எங்களுக்கு எவ்வளவு நகைப்பாக இருக்கும். அப்ரோம் ஏதோ தமிழ் கலாச்சாரம் அழியும் னு சொல்ரிங்களே... அப்போ திருமங்கை ஆழ்வார் மற்றும் சிவன் மற்றும் விஷ்னு ஓட குழந்தை னு சொல்ர ஐயப்பன் இவுங்களா யாரு.... western கலாச்சாரத்த பரப்ப வந்தவுங்க அப்டிதான. போங்கடா நீங்களும் உங்க நியாயமும். வந்துடானுங்க அறிவியல் அ குறை சொல்லிகிட்டு.																				
Non-anti-LGBT+ content	மதன் இந்த உலகத்தல நமக்கு பிடிக்காத விருப்பமில்லாத நிறைய விசயங்கள் நடக்குது. இதை எல்லாத்தையும் திருத்தவோ தடுக்கவோ யாராலும் எப்பவும் முடியாது ,இந்த உலகத்தில நடக்க வேண்டியது எல்லாம் நடந்து கொண்டே இருக்கும் .நாம் நம் பாதையை தூய்மை படுத்துக்கொண்டு போய்க்கொண்டே இருப்பது தானே சரி. ஆனா ஒண்ணு நாம மத்தவங்களுக்கு மனசார உதவியாக வாழணும். 👍👍👍																				
Homophobic	ச்சைக் கருமம், கல்யாணமாம் , குழந்தை த்த்தெடுப்பாம்.. இதுக வளர்க்கற புள்ளைகளும் இதுக மாதிரியே தான் வளரும்...த்தூ																				
Non-anti-LGBT+ content	ஏன்டா இந்த வீடியோவ பாத்தோமுன்னு எரிச்சலா இருக்கு																				
Transphobic		 இதுகளுக்கு இடஒதிக்கீடு வேற வேணுமாம் 9 கூதிங்க.																			
Non-anti-LGBT+ content	டேய் மெண்டல். குதி.																				
Non-anti-LGBT+ content	ம்ம்ம்ம் ஆமா தங்கம்																				
Non-anti-LGBT+ content	திருநங்கைகளின் கஷ்டத்தை நீங்கள் சொன்னீர்கள் i like you 👌🙏																				
Non-anti-LGBT+ content	இப்டி அராஜகம் பன்னும்போது வேடிக்கை பாக்காம். அவன்க வாயில. அப்புனா அடுத்து யாரிடமும் இப்டி பேசக்கூடாது																				
Non-anti-LGBT+ content	16:24	 உன் இருப்பை விட மிகப்பெரிய சொத்து ஒன்று உலகிலேயே கிடையாது என் காதலி எண்ணிடம் சொன்னது!)																			
Non-anti-LGBT+ content	9:02 அந்த மனம் தான்   சார் இறைவன் 😢🙏																				
Non-anti-LGBT+ content	ஒருசில.எச்சக்கலை.திருநங்கை .நாளை. எல்லா.திருநங்கைகளையும் தப்பா.பேசாத வாய் அழிஞ்சிடும்																				
Non-anti-LGBT+ content	சகோதரி நீங்க வளமுடன் நலமுடன் வாழ்க...🙏🙏🙏																				
Non-anti-LGBT+ content	ரொம்ப தெளிவான பேச்சு																				
Non-anti-LGBT+ content	அர்த்னாரிஸ்வரர் சிவன்பாதி சக்திபாதி.																				
Non-anti-LGBT+ content	கடவுளுடைய பரிசுத்த வசனம் மட்டும் தான் ...ஆலயத்தில் எழுதப்படும்...	 	 ஆனால் இறைவன்...சொல்லுகிறார்...	 எருசலேம் ஆலய மதில் சுவரில் உங்கள் பெயர் களை எழுதுவேன்	 என்று சொல்லுகிறார்...	 	 பூமியில் வாழ்கிற எந்த மனிதனுக்கும்...கொடுக்காதது...	 	 வேதாகமத்தை வாசிக்க...	 இறைவன் உங்களுக்கு வழி காண்பிப்பார்											
Non-anti-LGBT+ content	இரண்டு நாளைக்கு முன்னாடி ஒரு ஆள ரயிலிலிருந்து பிடிச்சு தள்ளி ஆள காலிபன்னிட்டாங்க இந்த பொம்புளங்க																				
Non-anti-LGBT+ content	Motivating Atma  அப்ரோ என்னா சிறப்பு செய்தியா 😅😅😅😅😅😅																				
Non-anti-LGBT+ content	முழுச முகமத பின்பற்றவில்லை என்றால் நீ முசுலிமே கிடையாது...																				
Homophobic	இது ஒரு மாதிரியான தேவடியாள்.அதாவது அறிப்பெடுத்து அலையும் Tomboy. .இதுமாதிரி நிறையப்பேர் கிளம்பி இருக்காங்க.விளம்பரம் தேடி நிறையப்பேசுற தேவடியாள்.																				
Non-anti-LGBT+ content	காஞ்சனா படமெடுத்த ராகவா லாரன்ஸுக்கு இந்த வீடியோ சமர்ப்பணம்																				
Transphobic	9...9... நாய்கள. தூதூதூதூ																				
Non-anti-LGBT+ content	தெளிவான முகம். தெளிவான பேச்சு. தவறு இல்லாத சொல். தான் அனுபவித்த வாழ்க்கையை மறைக்காமல் கூறும் நல்ல உள்ளம். தங்களை பாராட்டுகிறேன். நீங்கள் யாரையும் நம்பி பிறக்கவில்லை. தவறு எதுவும் செய்யாமல் தலைநிமிர்ந்து வாழுங்கள்.																				
Non-anti-LGBT+ content	நண்பா ஹிட்லர் பற்றி வீடியோ போடுங்க																				
Non-anti-LGBT+ content	G அடுத்த விஷயத்தில் மூக்கை நுழைக்காதீர்கள்																				
Homophobic	மனித இனம் விரைவில் அழியும்னு சொன்னாங்க . அப்ப நான் நம்பவில்லை . அப்ப புரியவில்லை.இப்ப புரியுது																				
Homophobic	weird தமிழன்  அறிவை கொஞ்சம் வளர்த்துக்கோங்க  ஓரின சேர்க்கைக்கு முட்டு கொடுக்காதிங்க																				
Non-anti-LGBT+ content	முன்ன பின்ன தெரியாதா ஒரு பையனுக்காக அவன் சந்தோஷத்துக்கு அண்டி டான்ஸ்  போட்டா ஏய் சகோதரி அந்த மனம் தான் இறைவன்																				
Non-anti-LGBT+ content	அட டேய் சாபம்  விடுறீங்களோ  🤣🤣🤣🤣🤣 ஏன்  டா இப்படி  பிறந்தநாள் பிச்ச எடுக்குறீங்கன்னு  கேட்டது  ஒரு  குற்றமா																				
Non-anti-LGBT+ content	பனியன் போட்ட பையன் வாய்ஸ் கூட அப்பதான்																				
Non-anti-LGBT+ content	இது இயற்கையில் உள்ளதே அவர்கள் ‌மனிதன்  தான் 	 அவர்கள் காதல் மட்டும் உண்மை ‌																			
Non-anti-LGBT+ content	அருமையான பேச்சு ஒரு மீனவர் பொலந்து கட்டுர நீ.மிக அருமை																				
Non-anti-LGBT+ content	தமிழகத்தின் சிங்கம் தன்மான தமிழன் கேப்டன் விஜயகாந்த் வேட்பாளர்கள் அனைவருக்கும் முரசு சின்னத்தில் வாக்களிக்குமாறு தாழ்மையுடன்கேட்டுக்கொள்கிறேன்   இவன் கேப்டன் தீவிர விஸ்வாசி  🙏🙏🙏																				
Non-anti-LGBT+ content	நாசமாய் போன அரசியல்வாதிகள் தங்கள் அதிகாரத்தின் மூலம்  அரசு ஊழியர்களாக வேலைவாய்ப்பு பெற்று கொடுத்தால்தான் என்ன																				
Homophobic	நான் கொஞ்சம் நேரம் உன் பேச்ச கேட்டேன், என்னயவே அப்படி மாத்தி டிசைன் பன்னிடுவ நீ..............................; உங்க அப்பன் ஹோமோ செக்ஸ்; வைத்திருந்தால் நீபிறந்துயிருப்பியா																				
Non-anti-LGBT+ content	உங்களுக்குள்ளேயே ஒற்றுமை இல்லயே சக மனிதர்களிடம் எப்படி ஒற்றுமையா இருப்பிங்க																				
Non-anti-LGBT+ content	வளரட்டும் மதன் கட்சி																				
Homophobic	சமுதாய சீர்கேடு....	 வேரோடு கலாச்சாரத்தை அழிக்கும் முயற்சி...																			
Non-anti-LGBT+ content	அந்த அக்காவுக்கு நல்ல மனசு நான் நான் ஒத்துக்குறேன் ஆனால் இது வந்து முன்கூட்டியே திருநங்கை கிட்ட சொல்லி இவன் இந்த வீடியோ எடுத்து இருக்காங்க அப்படின்னு நான் நினைக்கிறேன் ஏனென்றால் அந்த இடத்தில் இவங்க ஒருத்தர் மட்டும் தான்																				
Non-anti-LGBT+ content	அட சாமிகளா உங்க யூடியூப் சேனல் மட்டும் நல்ல வயிறு குலுங்க சிரிக்க சிரிக்க வைத்துக் கொண்டு இருந்தீங்க அதுக்குள்ள திடீர்னு இப்போ பார்ட்-2 பார்த்துகிட்டு இருக்கீங்களே எப்படியாவது பஸ்ட் மாதிரியே நல்ல சிரிக்க வையுங்கள்.																				
Non-anti-LGBT+ content	0:50 - 0:59 யோவ் வெளிநாட்டு காரன் எது செய்தாலும் சரியானது ன்னு நினைக்கிற பாரு உன்னை மாதிரி ஆளுங்களால் தான் நாடு நாசமா போகுது.																				
Non-anti-LGBT+ content	நல்லது சொல்ற அவனுக்கு அது தேவைப்படும்																				
Non-anti-LGBT+ content	சென்னை akways சென்னை டா																				
Non-anti-LGBT+ content	I'm a gay LGBT ❤️ all people one family members  அந்த அக்கா ரொம்ப நாள் நல்லருகணும் ,நா ஒரு ஓரினச்சேர்க்கை யாலன் என்று சொல்ல பெறுமை படுகிரென் ❤️❤️❤️❤️❤️																				
Non-anti-LGBT+ content	அக்காவின் உண்மையான அன்பு❤ 🙏																				
Non-anti-LGBT+ content	அவங்க dance ஆடும்போது உண்மையிலேயே என்னுடைய கண்கள் கலங்கி விட்டது..  இப்படி ஒரு நல்ல மனதை வெளியில் காட்டியதக்கு என்னால் subscribe மட்டும்தான் பண்ண முடிந்தது																				
Non-anti-LGBT+ content	நான் யூடியூப் ல பார்த்த வீடியோ உள்ளே உங்க வீடியோ மட்டும் தான் ரொம்ப பிடிக்கிறது மனசுக்கு நிம்மதியா இருக்கு																				
Transphobic	இந்த தொவடியா தெல்ல தாங்கல																				
Non-anti-LGBT+ content	தம்பி வாழ்க வளமுடன் 💐👌👌👌																				
Non-anti-LGBT+ content	ganesh s Sakthi  திருச்சி நீ																				
Non-anti-LGBT+ content	திருநங்கைகள் சேய்தகாரியம் மிகவும் அருவருப்பான காரியம் எந்த திருநங்கை யாரும் காசு ௯டாக்காதிர்கள்																				
Non-anti-LGBT+ content	நண்பா அவகள convains பண்ணீங்களா சாரி ketigala																				
Non-anti-LGBT+ content	கட்டுப்பாட்டுக்கும், சுதந்திரத்துக்கும் வித்யாசம் தெரியாத ....இவள் எந்த அசிங்கத்தின் மிச்சம் (or) எச்சம்.																				
Non-anti-LGBT+ content	Correspondent la  ஏதாவது  படிங்க  சகோதரி																				
Non-anti-LGBT+ content	Aravind Rao Studio  ரொம்ப நன்றி ங்கோவ் 🙏																				
Homophobic	திருட்டு நாய்கள் ஓரினச்சேர்க்கையில் ஈடுபடுபவர்களை அடித்து கொலை செய்ய வேண்டும்																				
Non-anti-LGBT+ content	வாழ்க்கை வாழ்வதற்கே. நீ நீயாக இரு. உன் வாழ்க்கை உன் கையில்.யாரயும் மாற்ற முயற்சி செய்யாதீர்கள்.யாருக்காவும் மாற முயற்சி செய்யாதீர்கள்.																				
Non-anti-LGBT+ content	அந்த மனசுதாங்க கடவுள்																				
Non-anti-LGBT+ content	அக்காவின் உண்மையான அன்பு❤ 🙏																				
Non-anti-LGBT+ content	தலைவா Ultimate🔥🔥.அழ வச்சுட்ட👏..																				
Non-anti-LGBT+ content	எனக்கும் இது மாதிரி நடந்து இருக்கு ப்ரோ																				
Non-anti-LGBT+ content	திருநங்கைகள்  அன்புள்ளவர்கள் வாழ்த்துக்கள் சகோதரி																				
Non-anti-LGBT+ content	அத செய்ங்க பஸ்ட்																				
Non-anti-LGBT+ content	நம்ம பொழப்ப பார்க்கவே ரொம்ப நேரம் சரியா இருக்கு இதுல என்னத்த சொல்ல அவங்க வாழ்க்கை அவங்கவங்க விருப்பம் கருத்து சொல்ல நீ யாரு அவங்க கஷ்டப்படும்போது நம்பிக்கை குடுக்கல கை கொடுக்கல அவங்களுக்கு புடிச்ச மாதிரி தான் அவங்க இருக்கட்டுமே மொத்தத்துல அவங்களும் மனுஷங்க நல்ல மனுஷங்க ஒரு ஆணாக இருந்து நமக்கு ஒரு பொண்ண புடிக்கும்னா அது நம்ம இஷ்டம் அவளைப் பொறுத்த வரைக்கும் ஒரு பொண்ணுக்கு பொண்ணு புடிச்சாலும் சரி ஒரு ஆணுக்கு ஒரு ஆணை புடிச்சாலும் சரி அவங்க அவங்க விருப்பம் இதுல நமக்கு என்ன கஷ்டம் அவங்களும் வாழ்க வளமுடன். மாலினி சகோதரிக்கு வாழ்த்துக்கள்																				
Non-anti-LGBT+ content	மனதை உருகிய பதிவு....... வாழ்க அக்கா..... 😢😢😢😢😢😢😢😢Super Prank Bro																				
Non-anti-LGBT+ content	இவர்களால் நல்ல திருநங்கைகளுக்கும் கெட்ட பெயர்																				
Non-anti-LGBT+ content	Script  னு தெரியுது இருந்தாலும் Like போடுறேன்																				
Non-anti-LGBT+ content	Siva Siva  நம்பர் அனுப்பவும் வாட்சாப்ல பேசலாம்.																				
Homophobic	கேவலம்தான் இது பகுத்தறிவு உள்ள ஆட்களுக்கு தெரியும்																				
Non-anti-LGBT+ content	நான் இத்திரைப்படத்தின் ஒளிப்பதிவாளர், உங்கள் விமர்சனத்திற்கு நன்றி 🙏🏻😊																				
Non-anti-LGBT+ content	வெல்லந்திறான உள்ளம் மனக்கவலை நிறைந்த ஆனால்  வெலிகாட்டாமல் சிரிப்பு  வாழ்த்துக்கள் சகோதரி																				
Homophobic	ஒன்னும் புரியாம கண்டதயும் பேசதீங்க...	 சரி...அப்போ நீங்க இப்போ ஒரு பொண்ணு மேல ஆச படுறீங்க ...அப்போ நாளைக்கே ஒரு பெண் குதிரை இல்லை பெண் குரங்கு மேல ஆச படுவீங்களா? 	 நீங்க பேசுற விஷியம் உங்க அறிவுக்கு எட்டலனா ..நீங்க தெரிஞ்சுட்டு பேசுங்க...																		
Non-anti-LGBT+ content	மதன் இந்த உலகத்தல நமக்கு பிடிக்காத விருப்பமில்லாத நிறைய விசயங்கள் நடக்குது. இதை எல்லாத்தையும் திருத்தவோ தடுக்கவோ யாராலும் எப்பவும் முடியாது ,இந்த உலகத்தில நடக்க வேண்டியது எல்லாம் நடந்து கொண்டே இருக்கும் .நாங்கள் நம் பாதையை தூய்மை படுத்துக்கொண்டு போய்க்கொண்டே இருப்பது தானே சரி. ஆனா ஒண்ணு நாம மத்தவங்களுக்கு மனசார உதவியாக வாழணும். 👍👍👍																				
Non-anti-LGBT+ content	Yogesh Waran  Yes.... Yes... Correct brother அதெல்லாம் எப்படி மனித இனத்தை வச்சு செய்கிறதோ... அதுபோல இதுவும் ஒருநாள் வச்சு செய்யும்...wait and see..																				
Homophobic	இவர்களால் தான் இந்நாடு நாசமாய் போகும்																				
Non-anti-LGBT+ content	பெரிய மனம் அந்த அக்காவுக்கு 🥺😭 👍🏼																				
Non-anti-LGBT+ content	டேய் என்னடா ஊர் சோறு என்னடா நண்பா நண்பா இன்று பிச்சு பிச்சை எடுக்கிற வீடியோ நல்லா இருந்தா அதுவே போகும் ..... இந்த மாதிரி வீடியோஸ் பண்ணி காசு சம்பாதிக்கிறீர்கள் இந்த காசு  திருநங்கைகளுக்கு  குடுங்கடா டேய் 	 போய் வேலை இருந்தா பாருடா																			
